"tstep","state","x","y","vx","vy","sx","sy","svx","svy","sax","say","sjx","sjy","fx","fy","blk_tri"
51,6,0.00154600000000001,-0.00167899999999999,-0.008375,0.00916,0.001545942695973,-0.00168182501637358,0.00963608816424107,-0.0100922656910663,0.0579287961354847,-0.108926537508612,-1.44264999943631,0.31113743941698,0,0,1
56,6,0.001596,-0.00173600000000002,-0.009728,0.009837,0.00159481700988007,-0.0017336404649663,0.00990755399587966,-0.0106322258363864,0.0506285325780965,-0.106900856693431,-1.4774554724627,0.499134938316318,0,0,1
61,6,0.001635,-0.00178200000000001,-0.00954,0.010736,0.00164495667477599,-0.00178812647690379,0.0101420834445153,-0.0111597076123491,0.0431542414982829,-0.103935188216789,-1.51226094264151,0.687132434181358,0,0,1
66,6,0.001692,-0.00185000000000002,-0.009541,0.011465,0.00169617483356128,-0.00184520891069281,0.0103388063687375,-0.0116700110766194,0.0355059231036716,-0.100029532299311,-1.54706641412374,0.875129931461287,0,0,1
71,6,0.001749,-0.00190499999999999,-0.00954,0.011466,0.00174828027735665,-0.00190479012390622,0.0104968526286632,-0.012158436288111,0.0276835773493091,-0.0951838888924191,-1.58187188390872,1.06312742679252,0,0,1
76,6,0.00179800000000001,-0.001967,-0.009541,0.011465,0.00180107744853228,-0.00196674897661837,0.0106153520939619,-0.012620283316708,0.0196872042769632,-0.0893982580454121,-1.61667735606146,1.2511249248531,0,0,1
81,6,0.00185100000000001,-0.00203199999999998,-0.01044,0.0116,0.00185436643688827,-0.00203094082703948,0.0106934346246578,-0.013050852221314,0.0115168038223074,-0.0826726396833556,-1.6514828259754,1.4391224202408,0,0,1
86,6,0.001906,-0.002106,-0.010746,0.01279,0.00190794298288291,-0.00209719753526364,0.0107302300868306,-0.0134454430680194,0.00317237601237093,-0.0750070338376318,-1.68628829831571,1.6271199185854,0,0,1
91,6,0.001959,-0.00217099999999998,-0.010746,0.01279,0.00196159847574984,-0.00216532746106298,0.0107248683398244,-0.0137993559146273,-0.00534607917298381,-0.0664014404824146,-1.7210937690009,1.81511741487617,0,0,1
96,6,0.002015,-0.002245,-0.010712,0.013088,0.00201511995407827,-0.00223511546456547,0.010676479249207,-0.0141078908266415,-0.0140385616968175,-0.0568558596644984,-1.75589924061774,2.00311491236237,0,0,1
101,6,0.002068,-0.00230999999999998,-0.010746,0.013079,0.00206829010573967,-0.00230632290616161,0.0105841926777075,-0.0143663478660373,-0.0229050715740946,-0.0463702913654031,-1.79070471190842,2.1911124094355,0,0,1
106,6,0.002121,-0.00237500000000002,-0.010712,0.013079,0.00212172200337154,-0.00237917260721147,0.0104331480412854,-0.0145448337758117,-0.0342966540009858,-0.0335287662879099,-1.80367737504103,2.3427961580644,0,0,1
111,6,0.00217400000000001,-0.00244099999999997,-0.010753,0.013508,0.00217430187609922,-0.00245313576840646,0.0102280191823108,-0.0146457876575887,-0.0458167880832473,-0.0188507767407944,-1.79933218078697,2.46389230948648,0,0,1
116,6,0.00222900000000001,-0.00251400000000002,-0.010753,0.013508,0.00222585706387924,-0.00252758314104394,0.00996195392225302,-0.0146611728820897,-0.0576717224455275,-0.00314815888179754,-1.76745634699596,2.54577926016073,0,0,1
121,6,0.00227300000000001,-0.00259199999999998,-0.01072,0.013509,0.00227605693277967,-0.0026021053045716,0.00962991200305494,-0.0145791544731939,-0.0696613043163024,0.0135044383699038,-1.69899172316621,2.57392074684316,0,0,1
126,6,0.002322,-0.00266699999999997,-0.01072,0.015671,0.00232459298709558,-0.00267634174771325,0.00923751355339452,-0.0144118197559077,-0.0816461628510996,0.0311447281360881,-1.59860458628267,2.56441536092489,0,0,1
131,6,0.002372,-0.002743,-0.01072,0.01581,0.00237094024310224,-0.0027497464786371,0.0087903433549202,-0.0141654648578942,-0.0928144137293093,0.049231126294864,-1.47048726209972,2.52408090542574,0,0,1
136,6,0.002415,-0.00281999999999999,-0.008782,0.015807,0.00241508231033326,-0.002822013018687,0.00829736323607514,-0.0138454785182648,-0.103713310338356,0.0678256273187157,-1.32268644608931,2.45771302948548,0,0,1
141,6,0.002454,-0.00289299999999998,-0.008782,0.015671,0.0024566264429501,-0.00289255779119782,0.00776331230034984,-0.0134556176654338,-0.113715236077822,0.0861479280901795,-1.15547275473508,2.36707239334456,0,0,1
146,6,0.002499,-0.002965,-0.008628,0.014036,0.00249507452850818,-0.00296085307631562,0.00717748172014581,-0.0129844675428948,-0.121980976051232,0.103665514128637,-0.950093144156221,2.23374584601367,0,0,1
151,6,0.00253,-0.00303199999999998,-0.008628,0.014035,0.00253031936345598,-0.00302654649506599,0.00656222431802693,-0.0124502880371369,-0.128641235853337,0.120216218203738,-0.731338444381856,2.07866773749982,0,0,1
156,6,0.002565,-0.00310199999999999,-0.008627,0.014035,0.0025621680543252,-0.00308920231305005,0.00592837585336836,-0.0118505702303778,-0.133454403275001,0.135366129228689,-0.507811488351081,1.89371775207401,0,0,1
161,6,0.002594,-0.00316,-0.006685,0.013894,0.00259033723218344,-0.00314778838664941,0.00528370353845087,-0.011194219831344,-0.135814915925205,0.146965438920357,-0.284835419131115,1.68807072926602,0,0,1
166,6,0.00261500000000001,-0.00320500000000001,-0.00653,0.012268,0.00261513801544707,-0.00320259533609503,0.00464194928690617,-0.0104993400099146,-0.136674289369181,0.156437214827148,-0.0754107856931474,1.48319061570719,0,0,1
171,6,0.00264200000000001,-0.00326799999999999,-0.005785,0.012265,0.00263622224672364,-0.00325312189094493,0.00400625075040351,-0.00977565231797379,-0.135080664837819,0.162900520833352,0.121508219156686,1.2887513128017,0,0,1
176,6,0.00266000000000001,-0.00330999999999998,-0.004429,0.010501,0.00265342742179596,-0.00329898404923203,0.00338672085603652,-0.00905602014841803,-0.130511337309343,0.165597229013451,0.295130055833557,1.14864030586842,0,0,1
181,6,0.00267300000000001,-0.00334899999999999,-0.004429,0.010207,0.00266726915181008,-0.00334033803612818,0.00279132889904712,-0.00833937962523777,-0.124244414000563,0.16516471841579,0.437455797513889,1.06201784136009,0,0,1
186,6,0.002683,-0.003384,-0.003422,0.008736,0.00267796167472824,-0.00337735306058619,0.0022263253462716,-0.00761525528124292,-0.116675376499266,0.162384842559865,0.543221386609361,1.01536599731872,0,0,1
191,6,0.00268800000000001,-0.003415,-0.002327,0.008442,0.00268557285404545,-0.00340933581147375,0.00168763353011751,-0.00690727159297121,-0.10775946090418,0.155539381733482,0.620251425415039,1.04612553944623,0,0,1
196,6,0.002695,-0.00344099999999997,-0.002014,0.007112,0.00269058915958275,-0.00343625883314327,0.00118563672198217,-0.00624164363843179,-0.098586394143487,0.144645057098109,0.655828918658761,1.20032470543723,0,0,1
201,6,0.002693,-0.00346000000000002,-0.00132,0.004661,0.00269303161468212,-0.00345728101374166,0.000725513980093766,-0.00568033545682479,-0.0888827109296845,0.127283362013726,0.643580753287406,1.58133702625803,0,0,1
206,6,0.002692,-0.00347999999999998,-0.001163,0.004227,0.00269363243898423,-0.00347431352510652,0.000280933041562559,-0.00519815892337304,-0.0804288093168639,0.108494804236411,0.620346854686248,2.18017595721354,0,0,1
211,6,0.00268600000000001,-0.00349499999999997,8.9e-05,0.003933,0.00269282387753029,-0.00349016293129843,-0.000155901573414387,-0.00470998080041389,-0.0742874360513484,0.0963884087112627,0.599426330443823,2.8998041127879,0,0,1
216,6,0.002682,-0.00350600000000001,0.00094,0.002604,0.0026900783688929,-0.0035005957413037,-0.000568540501996591,-0.00438027669124558,-0.0688155995424443,0.0795722360339893,0.560363554692479,3.99635883151623,0,0,1
221,6,0.002677,-0.003521,0.00094,0.002604,0.00268597170831922,-0.00351111327831384,-0.000981457361637418,-0.00401256369091023,-0.0654431874174055,0.0735183675433858,0.537934283036849,5.24439679713773,0,0,1
226,6,0.002669,-0.00352799999999998,0.00094,0.002604,0.00268049289705006,-0.00351623533647716,-0.00136196008350585,-0.00380414976467099,-0.063956122205567,0.0640489231206348,0.48951219337846,6.9619984362535,0,0,1
231,6,0.002663,-0.00352999999999998,0.00094,0.002604,0.00267341932104306,-0.00351973948546998,-0.00174222141450252,-0.00358462651345032,-0.0634924321267118,0.0622327080856874,0.461073660438228,8.98872735242294,0,0,1
236,6,0.00265700000000001,-0.00353199999999998,0.00094,0.000982,0.00266488360925249,-0.00352243737253012,-0.0021160445929635,-0.00328104523856769,-0.064322138461513,0.072583076902662,0.444437553075925,11.2922848202522,0,0,1
241,6,0.00264600000000001,-0.00352999999999998,0.002296,0.000588,0.00265499298656166,-0.0035243687531613,-0.00248175648301139,-0.00284272102028888,-0.0665844620945635,0.0981274816837767,0.439473339762502,13.8784277302308,0,0,1
246,6,0.00264200000000001,-0.00352599999999997,0.002296,0.000154,0.00264357138402839,-0.00352499762131195,-0.00283984854293859,-0.00217524671207727,-0.0695947688870258,0.141141040930005,0.448947258258542,16.6983308758815,0,0,1
251,6,0.00263000000000001,-0.00351600000000002,0.002453,-0.001763,0.00263020869046497,-0.00352293441507629,-0.00319655840338229,-0.00119722793851871,-0.0720803376708603,0.202621146411497,0.4822280359196,19.7291239654124,0,0,1
256,6,0.00261700000000001,-0.00350499999999998,0.002453,-0.001763,0.00261507394182988,-0.00351724221947087,-0.00354721603543252,0.000189691496667032,-0.0743345664431776,0.285911789688764,0.533709937560039,22.9297712741255,0,0,1
261,6,0.00260400000000001,-0.00348100000000001,0.002102,-0.002057,0.00259811711767037,-0.00350564263704528,-0.00388653557667976,0.002093181013247,-0.0760410505666929,0.391824082345016,0.597118944663323,26.2495533957921,0,0,1
266,6,0.00259100000000001,-0.00345600000000001,0.002102,-0.002057,0.00257909255403678,-0.00348715527124261,-0.00421824790918567,0.00469223923239318,-0.0763009718206425,0.526446425129586,0.678744797285143,29.5312573074733,0,0,1
271,6,0.002571,-0.00341900000000001,0.003071,-0.005403,0.00255802630682156,-0.00345460071825345,-0.00453682725073081,0.00792299276819492,-0.0749612901215981,0.678961821659549,0.771363357639389,32.9729739023886,0,0,1
276,6,0.00254700000000001,-0.00336500000000001,0.003458,-0.006859,0.00253495021014411,-0.00340710650613607,-0.00484522572276076,0.0120187679408795,-0.0719022172556295,0.857813554038083,0.879875829642112,36.3567719026548,0,0,1
281,6,0.002525,-0.003305,0.004076,-0.008876,0.00250994723322501,-0.00334016508436974,-0.00513394239542755,0.0170952183712655,-0.0670976566855464,1.06282240304848,0.992466652706409,39.6203290440067,0,0,1
286,6,0.00249100000000001,-0.003216,0.004777,-0.011396,0.00248301907927057,-0.00324885437294895,-0.00540106525528584,0.0232709601591184,-0.0602385761257806,1.29399887785496,1.10788647949052,42.6928443781255,0,0,1
291,6,0.002459,-0.003108,0.005782,-0.016494,0.00245415689657724,-0.0031277198863018,-0.00562833602386953,0.0306782016097254,-0.0509308298195305,1.55116742336682,1.20143633526044,45.4755909918786,0,0,1
296,6,0.002426,-0.00295800000000002,0.006841,-0.01924,0.00242385893702512,-0.00296954910338949,-0.00581848242885958,0.0394027736519221,-0.0401131632644229,1.83046936172109,1.27693343346658,47.9255152181684,0,0,1
301,6,0.00238300000000001,-0.00272499999999998,0.006938,-0.026217,0.00239217516118915,-0.00276774096337819,-0.00596687885542606,0.0495487275242099,-0.0274855020397246,2.13071696115981,1.32811515306169,49.9650577562925,0,0,1
306,6,0.00235100000000001,-0.00248100000000001,0.006938,-0.033197,0.00235941276257799,-0.00251492381365103,-0.00605746895762209,0.0612216760723102,-0.0133902034112723,2.4496334163316,1.33171211281465,51.4985309269702,0,0,1
311,6,0.00232300000000001,-0.00224000000000002,0.006691,-0.043216,0.00232611420924455,-0.00220307152609885,-0.0060849245841386,0.0745127941711157,0.00124203806621664,2.78402978127594,1.27824210820383,52.4338408688005,0,0,1
316,6,0.00228500000000001,-0.00179499999999999,0.006649,-0.055124,0.00229280042645053,-0.00182409966476706,-0.00604839102776561,0.0894959200484099,0.0155782930693986,3.13121383712256,1.16361354056854,52.6821634947149,0,0,1
321,6,0.002261,-0.00143500000000002,0.006569,-0.063308,0.00225988302304116,-0.00136918556054619,-0.00595771264843096,0.10623484929183,0.0289788586875712,3.48700082718466,0.998567119610575,52.1436538578129,0,0,1
326,6,0.002225,-0.000800999999999996,0.006655,-0.08149,0.00222729600536018,-0.000828538366961882,-0.00579887649733323,0.12473765748003,0.0421901259693077,3.84460545588477,0.756679977121664,50.7729143484155,0,0,1
331,6,0.002193,-0.000170000000000003,0.006567,-0.096076,0.00219588484314885,-0.000192922921758589,-0.00557956075209083,0.144993862463663,0.0533676983789989,4.1985579706684,0.440054438767566,48.5250419318493,0,0,1
336,6,0.002166,0.000572000000000017,0.006439,-0.116182,0.00216585389449545,0.000546923720628255,-0.00530657089640114,0.166962662516719,0.062370834143704,4.54276419908994,0.048180252127092,45.3695038088317,0,0,1
341,6,0.002141,0.00142700000000001,0.005552,-0.137217,0.00213780708084403,0.00139619352319119,-0.00500118600197649,0.190747842218226,0.0677860720344845,4.88221572186697,-0.40091983355093,41.0320172246232,0,0,1
346,6,0.00211700000000001,0.00239699999999998,0.005232,-0.155782,0.00211162413916743,0.00237478603825895,-0.00466557103236446,0.215784175948146,0.0700944571028826,5.17848424150487,-0.917926963220616,36.1596518589833,0,0,1
351,6,0.00208800000000001,0.00349900000000003,0.005067,-0.179938,0.00208806806766655,0.00347889532940334,-0.00435772596454016,0.242414523915459,0.067007091317965,5.45817067012254,-1.4365905661725,30.1010080147448,0,0,1
356,6,0.00206400000000001,0.00473099999999999,0.00494,-0.208693,0.00206659158300974,0.00471657080767167,-0.00407891333840766,0.2704433700613,0.0596202007719195,5.71255496077903,-1.96899302792811,22.9292997146739,0,0,1
361,6,0.002043,0.006104,0.004586,-0.227794,0.00204668386572881,0.0061130787962362,-0.00382878067598643,0.298901951509348,0.0488097198531993,5.8829529908617,-2.53106618019029,15.7587533539604,0,0,1
366,6,0.002024,0.00763599999999998,0.004726,-0.261367,0.00202781282787406,0.0076553752090356,-0.00362558196641562,0.328197669752653,0.0354148593211139,6.01198597485556,-3.11684103090674,7.82878247174572,0,0,1
371,6,0.00200500000000001,0.00930799999999998,0.004452,-0.287232,0.00200962102599406,0.00934910546992821,-0.00349076329218816,0.35802820778615,0.0195336862837204,6.09011396183698,-3.7178566670078,-0.702224172818659,0,0,1
376,6,0.001987,0.011142,0.004116,-0.314218,0.00199226133591679,0.0111967046240006,-0.00345151955921723,0.388090304150658,-0.000426269890187264,6.11327927289074,-4.31669427274691,-9.68806006594597,0,0,1
381,6,0.001972,0.013133,0.0039,-0.347179,0.00197521074103509,0.0131997695084243,-0.00353165879850217,0.418058495344224,-0.0244524584259937,6.07614327535531,-4.89885392106499,-18.9629909583089,0,0,1
386,6,0.001955,0.015286,0.003314,-0.379902,0.00195787260306003,0.0153587117863805,-0.00376529528350584,0.447653000200823,-0.0526311654253035,5.9731541565905,-5.43447783924714,-28.4283988631691,0,0,1
391,6,0.001933,0.017582,0.002978,-0.412323,0.00194008331454168,0.0176705983449866,-0.00418885589049946,0.476567066066343,-0.08656080671734,5.80447720603227,-5.88701870085534,-37.9485953248797,0,0,1
396,6,0.001915,0.020053,0.002978,-0.442763,0.00192042817437207,0.0201324508997285,-0.00480103640670724,0.504458884506758,-0.124572105416783,5.5667804327893,-6.2690108982151,-47.3397822768499,0,0,1
401,7,0.00189500000000001,0.022671,0.002921,-0.471478,0.00189845011229388,0.0227375904355991,-0.00561265945569722,0.530965233148001,-0.167729017176832,5.26315478368164,-6.57346239354604,-56.3810221110517,0,0,1
406,7,0.00186600000000001,0.025434,0.00453,-0.501212,0.00187302166982813,0.0254773124604915,-0.0066460481868261,0.55575718237334,-0.215348131702692,4.89831859974241,-6.77267221516822,-64.8944120398787,0,0,1
411,7,0.001835,0.028321,0.004925,-0.539437,0.00184264055097723,0.0283449515706388,-0.00793375861632405,0.57863996200294,-0.265919156126756,4.4682057303573,-6.82292699841179,-72.8649267298261,0,0,1
416,7,0.001804,0.03131,0.005232,-0.567136,0.00180617097168575,0.0313284976146654,-0.00947066697544045,0.59928874265839,-0.319102497338803,3.98100540029158,-6.7287893004004,-80.0693965555329,0,0,1
421,7,0.00175900000000001,0.034412,0.006427,-0.58901,0.00176226252662869,0.0344160910545304,-0.0112813224734702,0.617496213680956,-0.373909585117834,3.44065202905758,-6.44672749216249,-86.4407800431691,0,0,1
426,7,0.00170300000000001,0.037605,0.008845,-0.599699,0.00170899033422267,0.0375938817202719,-0.0133379941178944,0.632992612947764,-0.427779810863585,2.85506381951098,-6.00270207833111,-91.7796022685031,0,0,1
431,7,0.001636,0.040873,0.010254,-0.624789,0.00164495185171686,0.0408443080056582,-0.0156266691407902,0.645502599457278,-0.479305869626728,2.23865362180608,-5.39901235341174,-95.8751171245992,0,0,1
436,7,0.001559,0.04419,0.01286,-0.647884,0.00156876545895784,0.0441520908684095,-0.0181312123721303,0.654973720950366,-0.526981370988974,1.59818774267319,-4.63752045787518,-98.7789784899695,0,0,1
441,7,0.00146700000000001,0.047577,0.014417,-0.660119,0.00147912064331644,0.0475003869052173,-0.0208375478050179,0.66129564042,-0.5692702583761,0.943549390828037,-3.71308659408717,-100.429839677163,0,0,1
446,7,0.00136700000000001,0.050944,0.015686,-0.663321,0.00137480716342706,0.0508718228170118,-0.0237125597849174,0.664429948712869,-0.604620496100215,0.28518571255924,-2.64256708963472,-100.830686336252,0,0,1
451,7,0.001265,0.054337,0.019574,-0.677184,0.00125469961322587,0.0542490460306654,-0.0267168463257215,0.664360992897826,-0.631311328496629,-0.366848946210544,-1.44857435164103,-99.9797124118719,0,0,1
456,7,0.001156,0.057053,0.020061,-0.67877,0.00111825332329251,0.0576149133877698,-0.0298151275514404,0.661138957629158,-0.648788862410726,-1.00302079629162,-0.14439240365901,-97.9312119375986,0,0,1
461,7,0.000994000000000009,0.061026,0.0232,-0.670916,0.000964778925886221,0.0609530062724733,-0.0329550718831394,0.654834280793259,-0.655627680911325,-1.61518193045989,1.23551687566879,-94.7311978966832,0,0,1
466,7,0.000821000000000002,0.064319,0.027598,-0.663902,0.00079407614653248,0.0642512048363502,-0.0360855745269488,0.645697889620632,-0.651205554712933,-2.20566616014576,2.65992547034234,-90.6323367034391,0,0,1
471,7,0.000626000000000002,0.06756,0.032845,-0.661421,0.000606363294162485,0.0674888957187738,-0.0391561529014856,0.633700187488317,-0.635492219308057,-2.75188436484395,4.09995822742919,-85.4738924914378,0,0,1
476,7,0.000418000000000002,0.070721,0.035219,-0.654358,0.000401914856404184,0.0706538488529296,-0.0421186046240985,0.619142897414956,-0.608062596478533,-3.25294695361438,5.53004093601815,-79.5347584005286,0,0,1
481,7,0.000192999999999999,0.073799,0.039491,-0.643245,0.000181335714749527,0.0737330016340094,-0.0449172061440674,0.602259890008409,-0.568858974620725,-3.70299948077218,6.91319308215663,-72.9706284909639,0,0,1
486,7,-5.09999999999955e-05,0.076798,0.04306,-0.627254,-5.43955973080004e-05,0.0767154142957999,-0.047507510130116,0.583295225399896,-0.51829644076943,-4.09953336517971,8.22649179445786,-65.9318814684278,0,0,1
491,7,-0.000293000000000002,0.079652,0.045427,-0.604991,-0.000303766017554688,0.0795916795840455,-0.0498364824167599,0.562521731539778,-0.457768478701051,-4.44150763738856,9.43334562788592,-58.5914570285524,0,0,1
496,7,-0.000562999999999994,0.082412,0.049479,-0.576253,-0.000565225438770398,0.0823537481532647,-0.0518645888555688,0.540180043641707,-0.388229412033697,-4.72875020451675,10.5143224861346,-51.0634666398506,0,0,1
501,7,-0.000837999999999992,0.085043,0.052698,-0.562881,-0.000837015050656723,0.0849945024374846,-0.0535549478742474,0.516506424946733,-0.31081214102716,-4.96099188941398,11.4491913758772,-43.4497713034591,0,0,1
506,7,-0.001125,0.087553,0.054706,-0.541607,-0.00111700348019389,0.0875084498798895,-0.0548743292381395,0.49175463978911,-0.227297993524399,-5.13955855189425,12.2196481029486,-35.8714201050772,0,0,1
511,7,-0.001411,0.089918,0.055823,-0.512353,-0.00140288590896908,0.0898913073656734,-0.0557939438337703,0.466151457161066,-0.139580100952162,-5.26633728737897,12.8099158281435,-28.409479732098,0,0,1
516,7,-0.001702,0.092158,0.056888,-0.495195,-0.00169217023101466,0.0921401849089038,-0.0562964228429963,0.439918956752815,-0.0498004904047294,-5.344336279217,13.2159788933279,-21.1394403386551,0,0,1
521,7,-0.001986,0.094254,0.057611,-0.466541,-0.00198314422633724,0.0942540896384658,-0.0563812143950798,0.413295632501717,0.0421736880765623,-5.37906360588746,13.4509730393211,-14.1597442313117,0,0,1
526,7,-0.002276,0.096221,0.058004,-0.437357,-0.00227276661671343,0.0962316598983927,-0.0560263039294737,0.386474929173086,0.132955990579324,-5.37237790493818,13.4937301181289,-7.51118049389625,0,0,1
531,7,-0.002565,0.098077,0.05821,-0.407857,-0.00255876097474001,0.098072884246231,-0.0552366063357434,0.359645480518812,0.221381669906003,-5.32742578492801,13.3568289221503,-1.23846155358455,0,0,1
536,7,-0.002847,0.099762,0.057699,-0.38309,-0.00283865367141751,0.0997785365396386,-0.054005615070642,0.332971621721451,0.305744402225046,-5.24724859330323,13.0311202398052,4.63759945963574,0,0,1
541,8,-0.00311699999999999,0.101333,0.057606,-0.363708,-0.00311021271161436,0.10135761397651,-0.0523653445954748,0.30686491635139,0.384926375235839,-5.15507251752092,12.5563003276513,9.75186523210015,0,0,1
546,8,-0.00337599999999999,0.102773,0.055368,-0.334145,-0.0033708890412742,0.102801612871942,-0.0503119436943205,0.280985502586567,0.456762842918884,-5.02314404153942,11.9175645912365,14.7741758648638,0,0,1
551,8,-0.00362799999999999,0.104093,0.052834,-0.299727,-0.00361960964778307,0.104125410433062,-0.0479044293809794,0.255996710265362,0.522987650864324,-4.88777437117105,11.1823827622829,18.9496590246073,0,0,1
556,8,-0.003859,0.10529,0.051461,-0.283067,-0.00385515035143198,0.10532773528161,-0.0451621197316026,0.231772007931506,0.584444322982687,-4.73751053288743,10.3549886042804,22.6192112373508,0,0,1
561,8,-0.004078,0.106382,0.048631,-0.2582,-0.00407679890052682,0.106417467173974,-0.0421088803988186,0.208464364752682,0.643251573736382,-4.58668079173678,9.43738504101748,25.7437931400056,0,0,1
566,8,-0.004285,0.10738,0.046171,-0.232834,-0.00428144885260565,0.107387137671968,-0.0388017371420092,0.18588903094566,0.694364309362246,-4.4066448908392,8.47943030414126,28.6574701866724,0,0,1
571,8,-0.004469,0.108255,0.042824,-0.209852,-0.00446693872703342,0.108245652681831,-0.0353120842367477,0.164361477023247,0.734835407871336,-4.21105056195007,7.5547082917593,31.0225281735561,0,0,1
576,8,-0.004633,0.109023,0.039349,-0.193884,-0.00463463537278281,0.109001088323213,-0.0315921801818819,0.143818376387684,0.7710930046473,-4.01029219217452,6.57387791049488,33.0075413129839,0,0,1
581,8,-0.004784,0.109684,0.035409,-0.167508,-0.00478309928189505,0.109657585141689,-0.0276725928073749,0.124280365444129,0.802043102795817,-3.8040456311475,5.54100423185907,34.6676952824412,0,0,1
586,8,-0.004913,0.110249,0.032219,-0.140665,-0.0049108718929385,0.110219713252095,-0.0236172904070627,0.105802272532253,0.825775377144868,-3.59221818325522,4.51284145850471,35.9879188679405,0,0,1
591,8,-0.00502,0.110717,0.027932,-0.126126,-0.00501787933941439,0.110692665362293,-0.0194643585286727,0.0883980224140869,0.843799922283547,-3.37610588959937,3.50958653589194,36.9970997336147,0,0,1
596,8,-0.005107,0.111097,0.024779,-0.108966,-0.00510376210994641,0.111082034644281,-0.0152353752732401,0.0720849669505232,0.856405246219373,-3.15765520788477,2.52680004094981,37.710791441772,0,0,1
601,8,-0.00516999999999999,0.111396,0.018487,-0.082524,-0.00516697973826864,0.111391537875165,-0.0109993472322708,0.0569096616282865,0.860229856163156,-2.93336235156153,1.6298168533567,38.0892876225246,0,0,1
606,8,-0.005215,0.111627,0.015406,-0.06828,-0.00520900135322205,0.11162828412497,-0.00673238179032949,0.042833549321449,0.859751480587948,-2.70881172290399,0.760814961022867,38.1935904648857,0,0,1
611,8,-0.00523499999999999,0.111783,0.010794,-0.05017,-0.00523021585651297,0.111798186023437,-0.00242635946714288,0.029797452462899,0.856657510086693,-2.48678948511567,-0.124975115998938,38.1149970161534,0,0,1
616,8,-0.005231,0.111885,0.006315,-0.036832,-0.00523052625009841,0.111907154510389,0.00189361245836406,0.0177999174518186,0.850951658620196,-2.27017507410422,-1.02724304429314,37.8601349572081,0,0,1
621,8,-0.00521199999999999,0.111933,0.001441,-0.026697,-0.00521001526656278,0.11196000847486,0.00618271948292252,0.00683613589111728,0.842754252430953,-2.05884565975973,-1.91835969533843,37.4340959123178,0,0,1
626,8,-0.00516599999999999,0.111929,-0.002048,-0.015447,-0.00516860489390131,0.111961796763036,0.0104164516113296,-0.00309687973578872,0.831277848621206,-1.85332658979905,-2.79913433205533,36.8340320310864,0,0,1
631,8,-0.005102,0.111883,-0.006696,-0.003734,-0.00510637821188875,0.11191744954659,0.0145741270599091,-0.0120308784308106,0.815888784255199,-1.6539963885095,-3.67265518934987,36.0888286893269,0,0,1
636,8,-0.00501799999999999,0.111796,-0.011471,0.00581,-0.00502348192063865,0.111831462174068,0.0186306191415989,-0.0199898101107399,0.795817487935639,-1.46037783198875,-4.53450460143463,35.2101779986253,0,0,1
641,8,-0.00491,0.111687,-0.014086,0.013856,-0.0049204611447758,0.111709183735908,0.0225608471459904,-0.0269847509496775,0.771074148682268,-1.27449836498952,-5.37883554332852,34.1880326858573,0,0,1
646,8,-0.004785,0.111546,-0.018563,0.018944,-0.0047977978050027,0.1115555084876,0.026332484317726,-0.0330458408221171,0.741142178441305,-1.09746850288893,-6.18887193986921,33.0343595658078,0,0,1
651,8,-0.00464199999999999,0.11137,-0.023049,0.023512,-0.00465675682538121,0.111375474621056,0.0299509380933552,-0.0382236954147023,0.707459865342414,-0.931229920972648,-6.99976545926821,31.7881854173373,0,0,1
656,8,-0.00451499999999999,0.111209,-0.026309,0.029709,-0.00449696837165459,0.111172940148669,0.0333378095361318,-0.0425297035083689,0.666568142132386,-0.774824569821631,-7.72794886931923,30.429950183925,0,0,1
661,8,-0.00433799999999999,0.110987,-0.029782,0.036487,-0.00432011064905523,0.110952119663863,0.0364871438253286,-0.0460224128979958,0.620163654227504,-0.628666895052218,-8.38364154173871,29.0003203646036,0,0,1
666,8,-0.004147,0.110744,-0.033629,0.043464,-0.00412766389332005,0.110716296926023,0.0393926556751548,-0.0487683858001308,0.56940320770982,-0.491321652975912,-8.97836269682633,27.5473842162272,0,0,1
671,8,-0.003899,0.110431,-0.035882,0.045737,-0.00392092592758878,0.110468385646671,0.042039275615829,-0.0508300608245611,0.514714807070504,-0.360968635806531,-9.50959053457634,26.108357941946,0,0,1
676,8,-0.00372499999999999,0.110229,-0.039503,0.04949,-0.00370124740821199,0.110211325819315,0.0444052047009365,-0.0522442507045563,0.456442165972806,-0.236454604751188,-9.96321513408319,24.6829038063388,0,0,1
681,8,-0.003493,0.109958,-0.043118,0.050889,-0.00347015885098793,0.109948251893233,0.0464786863521519,-0.0530478921610662,0.39524447489243,-0.117699709319774,-10.336710062409,23.2700328176302,0,0,1
686,8,-0.00325199999999999,0.109696,-0.045289,0.051514,-0.00322944285442937,0.109681686662107,0.048264973363218,-0.0532683594292842,0.332386201644105,-0.00339202568622898,-10.6490155065024,21.854934913139,0,0,1
691,8,-0.00300199999999999,0.109432,-0.04765,0.051514,-0.00297969530620858,0.109414780214031,0.0497134939396223,-0.0529439256741794,0.265686186851533,0.105530698576036,-10.839017598581,20.4374644346984,0,0,1
696,8,-0.002746,0.109176,-0.049682,0.052837,-0.00272342389317699,0.10915002548025,0.0508456392337253,-0.0521057872957266,0.198060597744976,0.209481134429759,-10.9399822361497,19.0076653482759,0,0,1
